finishId,startId,finishText,vkId,isBest,avgVote,medVote
-690,-59,", что, наконец, найдена планета, с которой прилетели эти уроды, что всегда высыпаются,  рано встают, хотят работать да еще и улыбаются по утрам понедельников!",153428845,0,4.29412,3.0
-689,-59,", что ты не звезда, ты звезданутая",153428845,0,3.55,3.0
-688,-59,: черная дыра в твоей душе стала еще больше,153428845,0,4.10526,3.0
-687,-59,", что ты звезданутый на всю голову!",153428845,0,2.55556,1.0
-686,-59,", что звезда в шоке!",153428845,0,2.94444,3.0
-685,-59,день антинаучных дегенератов. И празднуют!,2204686,0,3.0,3.0
-684,-59,", что учителя тоже люди. Но это было в день дурака(",8025376,0,3.84211,3.0
-683,-59,неделю запрещений. Количество российских депутатов выросло.,8025376,0,3.89474,3.0
-682,-59,неделю маленьких членов. Не забудь поздравить своего бывшего.,8025376,0,4.0,3.0
-681,-59,"неделю семидневной. В надежде, что хоть это сбудется",8025376,0,5.42105,4.0
-680,-59,", что рожденным Раком в год Петуха нельзя садиться в тюрьму. Но на бутылку можно",8025376,0,4.45,3.0
-679,-59,,8025376,0,1.61111,1.0
-678,-59,неделю Шуткобота. Количество несмешных шуток увеличилось вдвое.,8025376,0,3.31818,3.0
-677,-59,что правительство постановило,11774016,0,3.3,3.0
-676,-59,что из за ретроградного меркурия все люди должны нести им деньги не то быть беде,11774016,0,2.85,1.0
-675,-59,значит быть беде,11774016,0,1.95238,1.0
-674,-59,что ты пидор,12930283,0,2.47059,1.0
-673,-59,"войну приверженцам теории плоской земли, а всех пойманных скармливали огромной черепахе и трём слонам",98358035,0,3.77778,3.0
-672,-58,"- под таким лозунгом прошел марш каннибалов в стране людоедов, где есть учителей пока что запрещено. Организатор марша Алексей Глодальный поделился с нами своей правой рукой, но информацией по делу о КировМясе не поделился.",8025376,0,3.84,3.0
-671,-58,", а люди как тучи! Как тучи они одиноооки!",2204686,1,5.23077,4.0
-670,-58,"- такое объяснение последовало от трудовика, когда директор школы застал его во время урока, играющим в карты с одинадцатиклассницами на раздевание",12930283,0,3.44444,3.0
-669,-58,Тоже могут нажраться и приставать к детям,119570939,0,3.57692,3.0
-668,-56,"можно оправдать, что ты гуманитарий",12930283,0,4.2,3.0
-667,-56,- дурацкие шутки.,54396,0,3.09524,1.0
-666,-56,"Официально разрешено бить людей, которые слова «спина» и «белая» употребляют в одном предложении",98358035,0,4.38095,3.0
-665,-56,"Можно без женщины, толкьо рука ✊",98358035,0,3.47619,3.0
-664,-56,опасно выходить на улицу,18486664,0,2.15,1.0
-663,-56,можно расслабиться и быть настоящим.,18486664,1,4.6,5.0
-662,-56,спаси себя сам,18486664,0,2.63158,1.0
-661,-56,пожуй червяка,18486664,0,3.04762,1.0
-660,-56,"... Между прочим, правильно говорить не вдень, а одень. Или надень?",2204686,1,4.66667,4.0
-659,-56,объявили астрологи и сразу же отпраздновали этот профессиональный праздник своих клиентов.,8025376,0,3.31579,3.0
-658,-56,"пластические хирурги, у которых произошла катастрофа, не растерялись, потому что постоянно работают с полными жопами.",8025376,0,4.35,4.0
-657,-56,ты все равно пидор,8025376,0,4.27273,3.0
-656,-56,нельзя молиться - лоб расшибешь,8025376,0,3.84211,3.0
-655,-56,тебе не дадут,12930283,0,3.57143,1.0
-654,-54,"зато теперь там можно подтянуть не только лицо, но и знания по катастрофам",8025376,0,3.29167,3.0
-653,-54,все врачи на одно лицо.,8025376,1,6.24,6.5
-652,-54,"укуренные хирурги играли в фанты. Теперь среди пациентов появились Карл Маркс, Фридрих Энгельс и  Никола Тесла",18486664,0,4.07692,3.0
-651,-54,из-за сбоя в работе сайта по продажам купонов со скидками.,18486664,0,1.96,1.0
-650,-54,"лопнула перекачанная силиконом жопа, объявлено чрезвычайное положение.",18486664,0,3.26087,1.0
-649,-54,пришили хуй на лоб,18755990,0,1.84615,1.0
-648,-55,приходит время,8025376,0,3.46154,3.0
-647,-55,/start,8025376,0,2.38462,1.0
-646,-55,режет лук. Проститутки - тоже люди.,9678647,1,6.33333,8.0
-645,-55,- всегда !!! Там ничего идеального!,9678647,0,4.09091,2.0
-644,-55,Её забирают полицейские с неровно пришитыми погонами,9678647,0,3.46667,2.0
-643,-55,проститутка-пофигист смеётся,2204686,0,4.08333,3.0
-642,-55,у нее не все дырки заняты,12930283,0,5.0,4.0
-641,-55,в нее входят под углом,12930283,0,5.0,3.0
-640,-55,Колготки не в том месте порвались,11364675,0,4.30769,3.0
-639,-55,ты её трахаешь. Потому что ты не идеален.,54396,0,6.0,5.0
-638,-55,количество отверстий не совпадает с количеством членов,34957710,0,4.38462,3.0
-637,-53,ты тоже никому не нужен.,54396,0,4.78947,3.0
-636,-53,долбоебы не пересекаются,34957710,0,4.42105,3.0
-635,-53,"шуткобот говорит ""молодец"", когда ты классно пошутил.",18486664,0,4.35294,3.0
-634,-53,"нет интернета. Шуткоботы кричат зачины во дворах по утрам, а вечером забирают корреспонденцию на почте. Лучшие шутки попадают на доску объявлений.",18486664,0,5.15,4.0
-633,-53,"напряжение везде одинаково, а сила тока суммируется",2204686,0,3.55,3.0
